{-1.6, -0.33798198963589876, 0.4626680884687817, 0.5038377450838997, 0.0508574410450609, 0.11876742767317774, 0.28967806671145235, -0.4517325424437065, 0.16168357490639498, -0.15415142510997312}
{0.17215820331889645, -1.6, -0.4606724259370596, 0.8997091386417605, 0.2788199162411573, 0.35125592002874867, 0.48803837595450417, 0.3081419060607907, -0.1378446266038244, -0.4141828103770384}
{0.5077173195108303, 0.10779046957494005, -1.6, 0.06134878919062624, -0.2536683354810204, -0.1872145361591421, 0.798913144903043, -0.10556246896848356, 0.5341649998935959, -0.5226532307625315}
{0.24156675386028884, -0.05431144942627274, -0.3044824097112945, -1.6, -0.14957996335236987, 0.17516746733563607, 0.2775457977827978, -0.5661140661029582, 0.5575525492210116, 0.061760072241494414}
{0.2715452560876989, -0.20555193528073407, -0.06305518984635339, -0.017512019830957667, -1.6, -0.4844849021528473, -0.09119975546042902, -0.4071178083994897, -0.22335986366072888, 0.07545872585132797}
{0.1348380857940032, -0.6054577558428177, 0.4221907392457998, -0.06187371796983066, 0.3151611646214852, -1.6, -0.04308393003346732, -0.12352550914736783, 0.3243671971342871, -0.32518232026552085}
{0.06146296549449357, 0.19275351050644435, 0.2457131005270499, -0.38358862844809544, 0.3472185250836935, 0.13279913249366784, -1.6, 0.19746585599141955, 0.9386067352685095, 0.07005995971137322}
{0.014546346698034809, 0.29513364402572223, 0.4553286850654743, 0.005223289054678191, 0.24137740400870755, -0.04024661432736445, 0.3008828307959081, -1.6, 0.02695142320536802, -0.19828259435798343}
{0.4211156211497132, -0.19807140827722905, 0.7624519626229125, 0.32375550654170276, 0.2683800978549617, 0.03874561494023816, 0.805957400353332, 0.005749308551393585, -1.6, 0.24867547200996595}
{0.013891998759972948, 0.24941508473652066, 0.18874996691156615, -0.281541323714196, 0.028149944724130526, -0.2748943251716631, -0.20164944825790423, -0.29599851277932526, -0.45978291705061314, -1.6}
